audio_file_path,subject,sex,treatment,issueTime
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_18-21-18_Wistar_Urgency_group4/pi-data_2024-10-09_18-21-18_Wistar_Urgency_group4/box04/mic/20241009_183305.WAV,041,F,EtOH,182600
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_18-21-18_Wistar_Urgency_group4/pi-data_2024-10-09_18-21-18_Wistar_Urgency_group4/box04/mic/20241009_190310.WAV,041,F,EtOH,182600
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_18-21-18_Wistar_Urgency_group4/pi-data_2024-10-09_18-21-18_Wistar_Urgency_group4/box04/mic/20241009_193315.WAV,041,F,EtOH,182600
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_18-21-18_Wistar_Urgency_group4/pi-data_2024-10-09_18-21-18_Wistar_Urgency_group4/box06/mic/20241009_182211.WAV,006,F,Control,182600
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_18-21-18_Wistar_Urgency_group4/pi-data_2024-10-09_18-21-18_Wistar_Urgency_group4/box06/mic/20241009_183305.WAV,006,F,Control,182600
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_18-21-18_Wistar_Urgency_group4/pi-data_2024-10-09_18-21-18_Wistar_Urgency_group4/box06/mic/20241009_190310.WAV,006,F,Control,182600
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_18-21-18_Wistar_Urgency_group4/pi-data_2024-10-09_18-21-18_Wistar_Urgency_group4/box06/mic/20241009_193315.WAV,006,F,Control,182600
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_19-35-05_Wistar_Urgency_group5/pi-data_2024-10-09_19-35-05_Wistar_Urgency_group5/box01/mic/20241009_193517.WAV,025_008,F,EtOH_Control,195321
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_19-35-05_Wistar_Urgency_group5/pi-data_2024-10-09_19-35-05_Wistar_Urgency_group5/box01/mic/20241009_200320.WAV,025_008,F,EtOH_Control,195321
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_19-35-05_Wistar_Urgency_group5/pi-data_2024-10-09_19-35-05_Wistar_Urgency_group5/box01/mic/20241009_203325.WAV,025_008,F,EtOH_Control,195321
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_19-35-05_Wistar_Urgency_group5/pi-data_2024-10-09_19-35-05_Wistar_Urgency_group5/box03/mic/20241009_193458.WAV,030_051,F,EtOH_EtOH,195321
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_19-35-05_Wistar_Urgency_group5/pi-data_2024-10-09_19-35-05_Wistar_Urgency_group5/box03/mic/20241009_200320.WAV,030_051,F,EtOH_EtOH,195321
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_19-35-05_Wistar_Urgency_group5/pi-data_2024-10-09_19-35-05_Wistar_Urgency_group5/box03/mic/20241009_203325.WAV,030_051,F,EtOH_EtOH,195321
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_19-35-05_Wistar_Urgency_group5/pi-data_2024-10-09_19-35-05_Wistar_Urgency_group5/box06/mic/20241009_194237.WAV,044,M,EtOH,195321
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_19-35-05_Wistar_Urgency_group5/pi-data_2024-10-09_19-35-05_Wistar_Urgency_group5/box06/mic/20241009_200320.WAV,044,M,EtOH,195321
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_19-35-05_Wistar_Urgency_group5/pi-data_2024-10-09_19-35-05_Wistar_Urgency_group5/box06/mic/20241009_203325.WAV,044,M,EtOH,195321
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_19-35-05_Wistar_Urgency_group5/pi-data_2024-10-09_19-35-05_Wistar_Urgency_group5/box02/mic/20241009_193505.WAV,046_043,F,EtOH_EtOH,195321
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_19-35-05_Wistar_Urgency_group5/pi-data_2024-10-09_19-35-05_Wistar_Urgency_group5/box02/mic/20241009_200320.WAV,046_043,F,EtOH_EtOH,195321
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_19-35-05_Wistar_Urgency_group5/pi-data_2024-10-09_19-35-05_Wistar_Urgency_group5/box02/mic/20241009_203325.WAV,046_043,F,EtOH_EtOH,195321
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_19-35-05_Wistar_Urgency_group5/pi-data_2024-10-09_19-35-05_Wistar_Urgency_group5/box04/mic/20241009_193910.WAV,054_003,M,EtOH_Control,195321
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_19-35-05_Wistar_Urgency_group5/pi-data_2024-10-09_19-35-05_Wistar_Urgency_group5/box04/mic/20241009_200320.WAV,054_003,M,EtOH_Control,195321
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_19-35-05_Wistar_Urgency_group5/pi-data_2024-10-09_19-35-05_Wistar_Urgency_group5/box04/mic/20241009_203325.WAV,054_003,M,EtOH_Control,195321
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_19-35-05_Wistar_Urgency_group5/pi-data_2024-10-09_19-35-05_Wistar_Urgency_group5/box05/mic/20241009_194243.WAV,058_007,M,EtOH_Control,195321
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_19-35-05_Wistar_Urgency_group5/pi-data_2024-10-09_19-35-05_Wistar_Urgency_group5/box05/mic/20241009_200320.WAV,058_007,M,EtOH_Control,195321
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_19-35-05_Wistar_Urgency_group5/pi-data_2024-10-09_19-35-05_Wistar_Urgency_group5/box05/mic/20241009_203325.WAV,058_007,M,EtOH_Control,195321
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_14-32-25_Wistar_Urgency_group1/pi-data_2024-10-10_14-32-25_Wistar_Urgency_group1/box05/mic/20241010_143225.WAV,010_055,F,Control_EtOH,143300
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_14-32-25_Wistar_Urgency_group1/pi-data_2024-10-10_14-32-25_Wistar_Urgency_group1/box05/mic/20241010_150230.WAV,010_055,F,Control_EtOH,143300
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_14-32-25_Wistar_Urgency_group1/pi-data_2024-10-10_14-32-25_Wistar_Urgency_group1/box05/mic/20241010_153235.WAV,010_055,F,Control_EtOH,143300
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_14-32-25_Wistar_Urgency_group1/pi-data_2024-10-10_14-32-25_Wistar_Urgency_group1/box05/mic/20241010_153511.WAV,010_055,F,Control_EtOH,143300
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_14-32-25_Wistar_Urgency_group1/pi-data_2024-10-10_14-32-25_Wistar_Urgency_group1/box01/mic/20241010_143225.WAV,019_015,M,EtOH_Control,143300
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_14-32-25_Wistar_Urgency_group1/pi-data_2024-10-10_14-32-25_Wistar_Urgency_group1/box01/mic/20241010_150230.WAV,019_015,M,EtOH_Control,143300
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_14-32-25_Wistar_Urgency_group1/pi-data_2024-10-10_14-32-25_Wistar_Urgency_group1/box01/mic/20241010_153235.WAV,019_015,M,EtOH_Control,143300
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_14-32-25_Wistar_Urgency_group1/pi-data_2024-10-10_14-32-25_Wistar_Urgency_group1/box01/mic/20241010_153614.WAV,019_015,M,EtOH_Control,143300
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_14-32-25_Wistar_Urgency_group1/pi-data_2024-10-10_14-32-25_Wistar_Urgency_group1/box06/mic/20241010_150230.WAV,020_039,F,EtOH_EtOH,143300
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_14-32-25_Wistar_Urgency_group1/pi-data_2024-10-10_14-32-25_Wistar_Urgency_group1/box06/mic/20241010_153235.WAV,020_039,F,EtOH_EtOH,143300
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_14-32-25_Wistar_Urgency_group1/pi-data_2024-10-10_14-32-25_Wistar_Urgency_group1/box06/mic/20241010_153518.WAV,020_039,F,EtOH_EtOH,143300
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_14-32-25_Wistar_Urgency_group1/pi-data_2024-10-10_14-32-25_Wistar_Urgency_group1/box03/mic/20241010_143225.WAV,045_056,M,EtOH_EtOH,143300
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_14-32-25_Wistar_Urgency_group1/pi-data_2024-10-10_14-32-25_Wistar_Urgency_group1/box03/mic/20241010_150230.WAV,045_056,M,EtOH_EtOH,143300
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_14-32-25_Wistar_Urgency_group1/pi-data_2024-10-10_14-32-25_Wistar_Urgency_group1/box03/mic/20241010_153235.WAV,045_056,M,EtOH_EtOH,143300
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_14-32-25_Wistar_Urgency_group1/pi-data_2024-10-10_14-32-25_Wistar_Urgency_group1/box03/mic/20241010_153629.WAV,045_056,M,EtOH_EtOH,143300
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_14-32-25_Wistar_Urgency_group1/pi-data_2024-10-10_14-32-25_Wistar_Urgency_group1/box04/mic/20241010_143225.WAV,048,F,EtOH,143300
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_14-32-25_Wistar_Urgency_group1/pi-data_2024-10-10_14-32-25_Wistar_Urgency_group1/box04/mic/20241010_150230.WAV,048,F,EtOH,143300
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_14-32-25_Wistar_Urgency_group1/pi-data_2024-10-10_14-32-25_Wistar_Urgency_group1/box04/mic/20241010_153235.WAV,048,F,EtOH,143300
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_14-32-25_Wistar_Urgency_group1/pi-data_2024-10-10_14-32-25_Wistar_Urgency_group1/box04/mic/20241010_153439.WAV,048,F,EtOH,143300
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_14-32-25_Wistar_Urgency_group1/pi-data_2024-10-10_14-32-25_Wistar_Urgency_group1/box02/mic/20241010_143225.WAV,052_049,M,EtOH_EtOH,143300
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_14-32-25_Wistar_Urgency_group1/pi-data_2024-10-10_14-32-25_Wistar_Urgency_group1/box02/mic/20241010_150230.WAV,052_049,M,EtOH_EtOH,143300
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_14-32-25_Wistar_Urgency_group1/pi-data_2024-10-10_14-32-25_Wistar_Urgency_group1/box02/mic/20241010_153235.WAV,052_049,M,EtOH_EtOH,143300
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_14-32-25_Wistar_Urgency_group1/pi-data_2024-10-10_14-32-25_Wistar_Urgency_group1/box02/mic/20241010_153623.WAV,052_049,M,EtOH_EtOH,143300
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_15-36-23_Wistar_Urgency_group2/pi-data_2024-10-10_15-36-23_Wistar_Urgency_group2/box01/mic/20241010_153643.WAV,002_016,F,Control_Control,154500
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_15-36-23_Wistar_Urgency_group2/pi-data_2024-10-10_15-36-23_Wistar_Urgency_group2/box01/mic/20241010_160240.WAV,002_016,F,Control_Control,154500
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_15-36-23_Wistar_Urgency_group2/pi-data_2024-10-10_15-36-23_Wistar_Urgency_group2/box01/mic/20241010_163245.WAV,002_016,F,Control_Control,154500
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_15-36-23_Wistar_Urgency_group2/pi-data_2024-10-10_15-36-23_Wistar_Urgency_group2/box01/mic/20241010_164807.WAV,002_016,F,Control_Control,154500
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_15-36-23_Wistar_Urgency_group2/pi-data_2024-10-10_15-36-23_Wistar_Urgency_group2/box05/mic/20241010_153511.WAV,021,M,EtOH,154500
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_15-36-23_Wistar_Urgency_group2/pi-data_2024-10-10_15-36-23_Wistar_Urgency_group2/box05/mic/20241010_160240.WAV,021,M,EtOH,154500
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_15-36-23_Wistar_Urgency_group2/pi-data_2024-10-10_15-36-23_Wistar_Urgency_group2/box05/mic/20241010_163245.WAV,021,M,EtOH,154500
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_15-36-23_Wistar_Urgency_group2/pi-data_2024-10-10_15-36-23_Wistar_Urgency_group2/box05/mic/20241010_164647.WAV,021,M,EtOH,154500
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_15-36-23_Wistar_Urgency_group2/pi-data_2024-10-10_15-36-23_Wistar_Urgency_group2/box04/mic/20241010_153439.WAV,038,M,EtOH,154500
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_15-36-23_Wistar_Urgency_group2/pi-data_2024-10-10_15-36-23_Wistar_Urgency_group2/box04/mic/20241010_160240.WAV,038,M,EtOH,154500
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_15-36-23_Wistar_Urgency_group2/pi-data_2024-10-10_15-36-23_Wistar_Urgency_group2/box04/mic/20241010_163245.WAV,038,M,EtOH,154500
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_15-36-23_Wistar_Urgency_group2/pi-data_2024-10-10_15-36-23_Wistar_Urgency_group2/box04/mic/20241010_164619.WAV,038,M,EtOH,154500
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_15-36-23_Wistar_Urgency_group2/pi-data_2024-10-10_15-36-23_Wistar_Urgency_group2/box03/mic/20241010_153629.WAV,005_024,M,Control_EtOH,154500
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_15-36-23_Wistar_Urgency_group2/pi-data_2024-10-10_15-36-23_Wistar_Urgency_group2/box03/mic/20241010_160240.WAV,005_024,M,Control_EtOH,154500
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_15-36-23_Wistar_Urgency_group2/pi-data_2024-10-10_15-36-23_Wistar_Urgency_group2/box03/mic/20241010_163245.WAV,005_024,M,Control_EtOH,154500
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_15-36-23_Wistar_Urgency_group2/pi-data_2024-10-10_15-36-23_Wistar_Urgency_group2/box03/mic/20241010_164912.WAV,005_024,M,Control_EtOH,154500
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_15-36-23_Wistar_Urgency_group2/pi-data_2024-10-10_15-36-23_Wistar_Urgency_group2/box02/mic/20241010_153623.WAV,050_018,F,EtOH_EtOH,154500
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_15-36-23_Wistar_Urgency_group2/pi-data_2024-10-10_15-36-23_Wistar_Urgency_group2/box02/mic/20241010_160240.WAV,050_018,F,EtOH_EtOH,154500
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_15-36-23_Wistar_Urgency_group2/pi-data_2024-10-10_15-36-23_Wistar_Urgency_group2/box02/mic/20241010_163245.WAV,050_018,F,EtOH_EtOH,154500
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_15-36-23_Wistar_Urgency_group2/pi-data_2024-10-10_15-36-23_Wistar_Urgency_group2/box02/mic/20241010_164905.WAV,050_018,F,EtOH_EtOH,154500
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_15-36-23_Wistar_Urgency_group2/pi-data_2024-10-10_15-36-23_Wistar_Urgency_group2/box06/mic/20241010_164721.WAV,009_031,M,Control_EtOH,154500
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_16-47-21_Wistar_Urgency_group3/pi-data_2024-10-10_16-47-21_Wistar_Urgency_group3/box06/mic/20241010_164721.WAV,001_033,M,Control_EtOH,170000
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_16-47-21_Wistar_Urgency_group3/pi-data_2024-10-10_16-47-21_Wistar_Urgency_group3/box06/mic/20241010_170250.WAV,001_033,M,Control_EtOH,170000
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_16-47-21_Wistar_Urgency_group3/pi-data_2024-10-10_16-47-21_Wistar_Urgency_group3/box06/mic/20241010_173255.WAV,001_033,M,Control_EtOH,170000
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_16-47-21_Wistar_Urgency_group3/pi-data_2024-10-10_16-47-21_Wistar_Urgency_group3/box06/mic/20241010_180300.WAV,001_033,M,Control_EtOH,170000
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_16-47-21_Wistar_Urgency_group3/pi-data_2024-10-10_16-47-21_Wistar_Urgency_group3/box05/mic/20241010_164647.WAV,022_013,M,EtOH_Control,170000
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_16-47-21_Wistar_Urgency_group3/pi-data_2024-10-10_16-47-21_Wistar_Urgency_group3/box05/mic/20241010_170250.WAV,022_013,M,EtOH_Control,170000
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_16-47-21_Wistar_Urgency_group3/pi-data_2024-10-10_16-47-21_Wistar_Urgency_group3/box05/mic/20241010_173255.WAV,022_013,M,EtOH_Control,170000
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_16-47-21_Wistar_Urgency_group3/pi-data_2024-10-10_16-47-21_Wistar_Urgency_group3/box05/mic/20241010_180300.WAV,022_013,M,EtOH_Control,170000
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_16-47-21_Wistar_Urgency_group3/pi-data_2024-10-10_16-47-21_Wistar_Urgency_group3/box04/mic/20241010_164954.WAV,034_057,M,EtOH_EtOH,170000
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_16-47-21_Wistar_Urgency_group3/pi-data_2024-10-10_16-47-21_Wistar_Urgency_group3/box04/mic/20241010_170250.WAV,034_057,M,EtOH_EtOH,170000
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_16-47-21_Wistar_Urgency_group3/pi-data_2024-10-10_16-47-21_Wistar_Urgency_group3/box04/mic/20241010_173255.WAV,034_057,M,EtOH_EtOH,170000
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_16-47-21_Wistar_Urgency_group3/pi-data_2024-10-10_16-47-21_Wistar_Urgency_group3/box04/mic/20241010_180300.WAV,034_057,M,EtOH_EtOH,170000
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_16-47-21_Wistar_Urgency_group3/pi-data_2024-10-10_16-47-21_Wistar_Urgency_group3/box01/mic/20241010_165142.WAV,035_012,F,EtOH_Control,170000
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_16-47-21_Wistar_Urgency_group3/pi-data_2024-10-10_16-47-21_Wistar_Urgency_group3/box01/mic/20241010_170250.WAV,035_012,F,EtOH_Control,170000
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_16-47-21_Wistar_Urgency_group3/pi-data_2024-10-10_16-47-21_Wistar_Urgency_group3/box01/mic/20241010_173255.WAV,035_012,F,EtOH_Control,170000
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_16-47-21_Wistar_Urgency_group3/pi-data_2024-10-10_16-47-21_Wistar_Urgency_group3/box01/mic/20241010_180300.WAV,035_012,F,EtOH_Control,170000
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_16-47-21_Wistar_Urgency_group3/pi-data_2024-10-10_16-47-21_Wistar_Urgency_group3/box03/mic/20241010_165203.WAV,041_006,F,EtOH_Control,170000
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_16-47-21_Wistar_Urgency_group3/pi-data_2024-10-10_16-47-21_Wistar_Urgency_group3/box03/mic/20241010_170250.WAV,041_006,F,EtOH_Control,170000
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_16-47-21_Wistar_Urgency_group3/pi-data_2024-10-10_16-47-21_Wistar_Urgency_group3/box03/mic/20241010_173255.WAV,041_006,F,EtOH_Control,170000
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_16-47-21_Wistar_Urgency_group3/pi-data_2024-10-10_16-47-21_Wistar_Urgency_group3/box03/mic/20241010_180300.WAV,041_006,F,EtOH_Control,170000
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_18-07-41_Wistar_Urgency_group4/pi-data_2024-10-10_18-07-41_Wistar_Urgency_group4/box04/mic/20241010_180727.WAV,025_051,F,EtOH_EtOH,182600
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_18-07-41_Wistar_Urgency_group4/pi-data_2024-10-10_18-07-41_Wistar_Urgency_group4/box04/mic/20241010_183305.WAV,025_051,F,EtOH_EtOH,182600
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_18-07-41_Wistar_Urgency_group4/pi-data_2024-10-10_18-07-41_Wistar_Urgency_group4/box04/mic/20241010_190310.WAV,025_051,F,EtOH_EtOH,182600
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_18-07-41_Wistar_Urgency_group4/pi-data_2024-10-10_18-07-41_Wistar_Urgency_group4/box04/mic/20241010_192707.WAV,025_051,F,EtOH_EtOH,182600
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_18-07-41_Wistar_Urgency_group4/pi-data_2024-10-10_18-07-41_Wistar_Urgency_group4/box01/mic/20241010_180648.WAV,003,M,Control,182600
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_18-07-41_Wistar_Urgency_group4/pi-data_2024-10-10_18-07-41_Wistar_Urgency_group4/box01/mic/20241010_183305.WAV,003,M,Control,182600
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_18-07-41_Wistar_Urgency_group4/pi-data_2024-10-10_18-07-41_Wistar_Urgency_group4/box01/mic/20241010_190310.WAV,003,M,Control,182600
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_18-07-41_Wistar_Urgency_group4/pi-data_2024-10-10_18-07-41_Wistar_Urgency_group4/box01/mic/20241010_192904.WAV,003,M,Control,182600
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_18-07-41_Wistar_Urgency_group4/pi-data_2024-10-10_18-07-41_Wistar_Urgency_group4/box06/mic/20241010_180741.WAV,030_008,F,EtOH_Control,182600
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_18-07-41_Wistar_Urgency_group4/pi-data_2024-10-10_18-07-41_Wistar_Urgency_group4/box06/mic/20241010_183305.WAV,030_008,F,EtOH_Control,182600
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_18-07-41_Wistar_Urgency_group4/pi-data_2024-10-10_18-07-41_Wistar_Urgency_group4/box06/mic/20241010_190310.WAV,030_008,F,EtOH_Control,182600
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_18-07-41_Wistar_Urgency_group4/pi-data_2024-10-10_18-07-41_Wistar_Urgency_group4/box06/mic/20241010_192830.WAV,030_008,F,EtOH_Control,182600
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_18-07-41_Wistar_Urgency_group4/pi-data_2024-10-10_18-07-41_Wistar_Urgency_group4/box05/mic/20241010_180716.WAV,043_046,F,EtOH_EtOH,182600
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_18-07-41_Wistar_Urgency_group4/pi-data_2024-10-10_18-07-41_Wistar_Urgency_group4/box05/mic/20241010_183305.WAV,043_046,F,EtOH_EtOH,182600
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_18-07-41_Wistar_Urgency_group4/pi-data_2024-10-10_18-07-41_Wistar_Urgency_group4/box05/mic/20241010_190310.WAV,043_046,F,EtOH_EtOH,182600
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_18-07-41_Wistar_Urgency_group4/pi-data_2024-10-10_18-07-41_Wistar_Urgency_group4/box05/mic/20241010_192824.WAV,043_046,F,EtOH_EtOH,182600
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_18-07-41_Wistar_Urgency_group4/pi-data_2024-10-10_18-07-41_Wistar_Urgency_group4/box03/mic/20241010_180709.WAV,044_058,M,EtOH_EtOH,182600
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_18-07-41_Wistar_Urgency_group4/pi-data_2024-10-10_18-07-41_Wistar_Urgency_group4/box03/mic/20241010_183305.WAV,044_058,M,EtOH_EtOH,182600
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_18-07-41_Wistar_Urgency_group4/pi-data_2024-10-10_18-07-41_Wistar_Urgency_group4/box03/mic/20241010_190310.WAV,044_058,M,EtOH_EtOH,182600
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_18-07-41_Wistar_Urgency_group4/pi-data_2024-10-10_18-07-41_Wistar_Urgency_group4/box03/mic/20241010_193315.WAV,044_058,M,EtOH_EtOH,182600
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_18-07-41_Wistar_Urgency_group4/pi-data_2024-10-10_18-07-41_Wistar_Urgency_group4/box03/mic/20241010_180709.WAV,007_054,M,Control_EtOH,182600
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_18-07-41_Wistar_Urgency_group4/pi-data_2024-10-10_18-07-41_Wistar_Urgency_group4/box03/mic/20241010_183305.WAV,007_054,M,Control_EtOH,182600
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_18-07-41_Wistar_Urgency_group4/pi-data_2024-10-10_18-07-41_Wistar_Urgency_group4/box03/mic/20241010_190310.WAV,007_054,M,Control_EtOH,182600
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_18-07-41_Wistar_Urgency_group4/pi-data_2024-10-10_18-07-41_Wistar_Urgency_group4/box03/mic/20241010_193315.WAV,007_054,M,Control_EtOH,182600
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_19-33-15_Wistar_Urgency_group5/pi-data_2024-10-10_19-33-15_Wistar_Urgency_group5/box03/mic/20241010_193315.WAV,023_014,F,EtOH_Control,193915
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_19-33-15_Wistar_Urgency_group5/pi-data_2024-10-10_19-33-15_Wistar_Urgency_group5/box03/mic/20241010_200320.WAV,023_014,F,EtOH_Control,193915
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-10_19-33-15_Wistar_Urgency_group5/pi-data_2024-10-10_19-33-15_Wistar_Urgency_group5/box03/mic/20241010_203325.WAV,023_014,F,EtOH_Control,193915
