audio_file_path,subject,issueTime,sex,treatment,strain
/datastar/behavior_rooms/DD/2025-09-11_13-57-00_Prat_Urgency_group3/pi-data_2025-09-11_13-57-00_Prat_Urgency_group3/Box04,084,,F,EtOH,P
/datastar/behavior_rooms/DD/2025-09-11_13-57-00_Prat_Urgency_group3/pi-data_2025-09-11_13-57-00_Prat_Urgency_group3/box05,088,,F,EtOH,P
/datastar/behavior_rooms/DD/2025-09-11_13-57-00_Prat_Urgency_group3/pi-data_2025-09-11_13-57-00_Prat_Urgency_group3/Box11,095,,M,EtOH,P
/datastar/behavior_rooms/DD/2025-09-15_09-05-45_Prat_Urgency_group1/pi-data_2025-09-15_09-05-45_Prat_Urgency_group1/box01,062,,F,Control,P
/datastar/behavior_rooms/DD/2025-09-15_09-05-45_Prat_Urgency_group1/pi-data_2025-09-15_09-05-45_Prat_Urgency_group1/Box08,063,,M,Control,P
/datastar/behavior_rooms/DD/2025-09-15_09-05-45_Prat_Urgency_group1/pi-data_2025-09-15_09-05-45_Prat_Urgency_group1/Box02,066,,F,Control,P
/datastar/behavior_rooms/DD/2025-09-15_09-05-45_Prat_Urgency_group1/pi-data_2025-09-15_09-05-45_Prat_Urgency_group1/Box09,067,,M,Control,P
/datastar/behavior_rooms/DD/2025-09-15_09-05-45_Prat_Urgency_group1/pi-data_2025-09-15_09-05-45_Prat_Urgency_group1/Box03,068,,F,Control,P
/datastar/behavior_rooms/DD/2025-09-15_09-05-45_Prat_Urgency_group1/pi-data_2025-09-15_09-05-45_Prat_Urgency_group1/Box10,073,,M,Control,P
/datastar/behavior_rooms/DD/2025-09-15_09-05-45_Prat_Urgency_group1/pi-data_2025-09-15_09-05-45_Prat_Urgency_group1/Box11,075,,M,Control,P
/datastar/behavior_rooms/DD/2025-09-15_09-05-45_Prat_Urgency_group1/pi-data_2025-09-15_09-05-45_Prat_Urgency_group1/Box12,077,,M,Control,P
/datastar/behavior_rooms/DD/2025-09-15_09-05-45_Prat_Urgency_group1/pi-data_2025-09-15_09-05-45_Prat_Urgency_group1/Box13,079,,M,EtOH,P
/datastar/behavior_rooms/DD/2025-09-15_09-05-45_Prat_Urgency_group1/pi-data_2025-09-15_09-05-45_Prat_Urgency_group1/Box04,082,,F,EtOH,P
/datastar/behavior_rooms/DD/2025-09-15_09-05-45_Prat_Urgency_group1/pi-data_2025-09-15_09-05-45_Prat_Urgency_group1/Box14,085,,M,EtOH,P
/datastar/behavior_rooms/DD/2025-09-15_09-05-45_Prat_Urgency_group1/pi-data_2025-09-15_09-05-45_Prat_Urgency_group1/box05,086,,F,EtOH,P
/datastar/behavior_rooms/DD/2025-09-15_09-05-45_Prat_Urgency_group1/pi-data_2025-09-15_09-05-45_Prat_Urgency_group1/Box06,092,,F,EtOH,P
/datastar/behavior_rooms/DD/2025-09-15_09-05-45_Prat_Urgency_group1/pi-data_2025-09-15_09-05-45_Prat_Urgency_group1/Box15,093,,M,EtOH,P
/datastar/behavior_rooms/DD/2025-09-15_09-05-45_Prat_Urgency_group1/pi-data_2025-09-15_09-05-45_Prat_Urgency_group1/Box07,094,,F,EtOH,P
/datastar/behavior_rooms/DD/2025-09-15_09-05-45_Prat_Urgency_group1/pi-data_2025-09-15_09-05-45_Prat_Urgency_group1/Box16,097,,M,EtOH,P
/datastar/behavior_rooms/DD/2025-09-15_10-16-35_Prat_Urgency_group2/pi-data_2025-09-15_10-16-35_Prat_Urgency_group2/Box08,059,,M,Control,P
/datastar/behavior_rooms/DD/2025-09-15_10-16-35_Prat_Urgency_group2/pi-data_2025-09-15_10-16-35_Prat_Urgency_group2/Box07,061,,M,Control,P
/datastar/behavior_rooms/DD/2025-09-15_10-16-35_Prat_Urgency_group2/pi-data_2025-09-15_10-16-35_Prat_Urgency_group2/Box16,064,,F,Control,P
/datastar/behavior_rooms/DD/2025-09-15_10-16-35_Prat_Urgency_group2/pi-data_2025-09-15_10-16-35_Prat_Urgency_group2/Box06,069,,M,Control,P
/datastar/behavior_rooms/DD/2025-09-15_10-16-35_Prat_Urgency_group2/pi-data_2025-09-15_10-16-35_Prat_Urgency_group2/Box15,070,,F,Control,P
/datastar/behavior_rooms/DD/2025-09-15_10-16-35_Prat_Urgency_group2/pi-data_2025-09-15_10-16-35_Prat_Urgency_group2/box05,071,,M,Control,P
/datastar/behavior_rooms/DD/2025-09-15_10-16-35_Prat_Urgency_group2/pi-data_2025-09-15_10-16-35_Prat_Urgency_group2/Box14,074,,F,Control,P
/datastar/behavior_rooms/DD/2025-09-15_10-16-35_Prat_Urgency_group2/pi-data_2025-09-15_10-16-35_Prat_Urgency_group2/Box13,076,,F,Control,P
/datastar/behavior_rooms/DD/2025-09-15_10-16-35_Prat_Urgency_group2/pi-data_2025-09-15_10-16-35_Prat_Urgency_group2/Box12,080,,F,EtOH,P
/datastar/behavior_rooms/DD/2025-09-15_10-16-35_Prat_Urgency_group2/pi-data_2025-09-15_10-16-35_Prat_Urgency_group2/Box04,083,,M,EtOH,P
/datastar/behavior_rooms/DD/2025-09-15_10-16-35_Prat_Urgency_group2/pi-data_2025-09-15_10-16-35_Prat_Urgency_group2/Box03,087,,M,EtOH,P
/datastar/behavior_rooms/DD/2025-09-15_10-16-35_Prat_Urgency_group2/pi-data_2025-09-15_10-16-35_Prat_Urgency_group2/Box02,089,,M,EtOH,P
/datastar/behavior_rooms/DD/2025-09-15_10-16-35_Prat_Urgency_group2/pi-data_2025-09-15_10-16-35_Prat_Urgency_group2/Box09,090,,F,EtOH,P
/datastar/behavior_rooms/DD/2025-09-15_10-16-35_Prat_Urgency_group2/pi-data_2025-09-15_10-16-35_Prat_Urgency_group2/box01,091,,M,EtOH,P
/datastar/behavior_rooms/DD/2025-09-15_10-16-35_Prat_Urgency_group2/pi-data_2025-09-15_10-16-35_Prat_Urgency_group2/Box11,096,,F,EtOH,P
/datastar/behavior_rooms/DD/2025-09-15_10-16-35_Prat_Urgency_group2/pi-data_2025-09-15_10-16-35_Prat_Urgency_group2/Box10,098,,F,EtOH,P
/datastar/behavior_rooms/DD/2025-09-15_11-14-51_Prat_Urgency_group3/pi-data_2025-09-15_11-14-51_Prat_Urgency_group3/box01,060,122415,F,Control,P
/datastar/behavior_rooms/DD/2025-09-15_11-14-51_Prat_Urgency_group3/pi-data_2025-09-15_11-14-51_Prat_Urgency_group3/Box10,065,,M,Control,P
/datastar/behavior_rooms/DD/2025-09-15_11-14-51_Prat_Urgency_group3/pi-data_2025-09-15_11-14-51_Prat_Urgency_group3/Box02,072,,F,Control,P
/datastar/behavior_rooms/DD/2025-09-15_11-14-51_Prat_Urgency_group3/pi-data_2025-09-15_11-14-51_Prat_Urgency_group3/Box03,078,,F,Control,P
/datastar/behavior_rooms/DD/2025-09-15_11-14-51_Prat_Urgency_group3/pi-data_2025-09-15_11-14-51_Prat_Urgency_group3/Box09,081,,M,EtOH,P
/datastar/behavior_rooms/DD/2025-09-15_11-14-51_Prat_Urgency_group3/pi-data_2025-09-15_11-14-51_Prat_Urgency_group3/Box04,084,,F,EtOH,P
/datastar/behavior_rooms/DD/2025-09-15_11-14-51_Prat_Urgency_group3/pi-data_2025-09-15_11-14-51_Prat_Urgency_group3/box05,088,,F,EtOH,P
/datastar/behavior_rooms/DD/2025-09-15_11-14-51_Prat_Urgency_group3/pi-data_2025-09-15_11-14-51_Prat_Urgency_group3/Box11,095,,M,EtOH,P
/datastar/behavior_rooms/DD/2025-09-16_08-59-21_Prat_Urgency_group1/pi-data_2025-09-16_08-59-21_Prat_Urgency_group1/Box08,059,,M,Control,P
/datastar/behavior_rooms/DD/2025-09-16_08-59-21_Prat_Urgency_group1/pi-data_2025-09-16_08-59-21_Prat_Urgency_group1/Box07,061,,M,Control,P
/datastar/behavior_rooms/DD/2025-09-16_08-59-21_Prat_Urgency_group1/pi-data_2025-09-16_08-59-21_Prat_Urgency_group1/Box16,064,,F,Control,P
/datastar/behavior_rooms/DD/2025-09-16_08-59-21_Prat_Urgency_group1/pi-data_2025-09-16_08-59-21_Prat_Urgency_group1/Box06,069,,M,Control,P
/datastar/behavior_rooms/DD/2025-09-16_08-59-21_Prat_Urgency_group1/pi-data_2025-09-16_08-59-21_Prat_Urgency_group1/Box15,070,,F,Control,P
/datastar/behavior_rooms/DD/2025-09-16_08-59-21_Prat_Urgency_group1/pi-data_2025-09-16_08-59-21_Prat_Urgency_group1/box05,071,,M,Control,P
/datastar/behavior_rooms/DD/2025-09-16_08-59-21_Prat_Urgency_group1/pi-data_2025-09-16_08-59-21_Prat_Urgency_group1/Box14,074,,F,Control,P
/datastar/behavior_rooms/DD/2025-09-16_08-59-21_Prat_Urgency_group1/pi-data_2025-09-16_08-59-21_Prat_Urgency_group1/Box13,076,,F,Control,P
/datastar/behavior_rooms/DD/2025-09-16_08-59-21_Prat_Urgency_group1/pi-data_2025-09-16_08-59-21_Prat_Urgency_group1/Box12,080,,F,EtOH,P
/datastar/behavior_rooms/DD/2025-09-16_08-59-21_Prat_Urgency_group1/pi-data_2025-09-16_08-59-21_Prat_Urgency_group1/Box04,083,,M,EtOH,P
/datastar/behavior_rooms/DD/2025-09-16_08-59-21_Prat_Urgency_group1/pi-data_2025-09-16_08-59-21_Prat_Urgency_group1/Box03,087,,M,EtOH,P
/datastar/behavior_rooms/DD/2025-09-16_08-59-21_Prat_Urgency_group1/pi-data_2025-09-16_08-59-21_Prat_Urgency_group1/Box02,089,,M,EtOH,P
/datastar/behavior_rooms/DD/2025-09-16_08-59-21_Prat_Urgency_group1/pi-data_2025-09-16_08-59-21_Prat_Urgency_group1/Box09,090,,F,EtOH,P
/datastar/behavior_rooms/DD/2025-09-16_08-59-21_Prat_Urgency_group1/pi-data_2025-09-16_08-59-21_Prat_Urgency_group1/box01,091,,M,EtOH,P
/datastar/behavior_rooms/DD/2025-09-16_08-59-21_Prat_Urgency_group1/pi-data_2025-09-16_08-59-21_Prat_Urgency_group1/Box11,096,,F,EtOH,P
/datastar/behavior_rooms/DD/2025-09-16_08-59-21_Prat_Urgency_group1/pi-data_2025-09-16_08-59-21_Prat_Urgency_group1/Box10,098,,F,EtOH,P
/datastar/behavior_rooms/DD/2025-09-16_10-00-22_Prat_Urgency_group2/pi-data_2025-09-16_10-00-22_Prat_Urgency_group2/box01,060,,F,Control,P
/datastar/behavior_rooms/DD/2025-09-16_10-00-22_Prat_Urgency_group2/pi-data_2025-09-16_10-00-22_Prat_Urgency_group2/Box10,065,,M,Control,P
/datastar/behavior_rooms/DD/2025-09-16_10-00-22_Prat_Urgency_group2/pi-data_2025-09-16_10-00-22_Prat_Urgency_group2/Box02,072,,F,Control,P
/datastar/behavior_rooms/DD/2025-09-16_10-00-22_Prat_Urgency_group2/pi-data_2025-09-16_10-00-22_Prat_Urgency_group2/Box03,078,,F,Control,P
/datastar/behavior_rooms/DD/2025-09-16_10-00-22_Prat_Urgency_group2/pi-data_2025-09-16_10-00-22_Prat_Urgency_group2/Box09,081,,M,EtOH,P
/datastar/behavior_rooms/DD/2025-09-16_10-00-22_Prat_Urgency_group2/pi-data_2025-09-16_10-00-22_Prat_Urgency_group2/Box04,084,,F,EtOH,P
/datastar/behavior_rooms/DD/2025-09-16_10-00-22_Prat_Urgency_group2/pi-data_2025-09-16_10-00-22_Prat_Urgency_group2/box05,088,,F,EtOH,P
/datastar/behavior_rooms/DD/2025-09-16_10-00-22_Prat_Urgency_group2/pi-data_2025-09-16_10-00-22_Prat_Urgency_group2/Box11,095,,M,EtOH,P
/datastar/behavior_rooms/DD/2025-09-16_10-55-46_Prat_Urgency_group3/pi-data_2025-09-16_10-55-46_Prat_Urgency_group3/box01,062,,F,Control,P
/datastar/behavior_rooms/DD/2025-09-16_10-55-46_Prat_Urgency_group3/pi-data_2025-09-16_10-55-46_Prat_Urgency_group3/Box08,063,,M,Control,P
/datastar/behavior_rooms/DD/2025-09-16_10-55-46_Prat_Urgency_group3/pi-data_2025-09-16_10-55-46_Prat_Urgency_group3/Box02,066,,F,Control,P
/datastar/behavior_rooms/DD/2025-09-16_10-55-46_Prat_Urgency_group3/pi-data_2025-09-16_10-55-46_Prat_Urgency_group3/Box09,067,,M,Control,P
/datastar/behavior_rooms/DD/2025-09-16_10-55-46_Prat_Urgency_group3/pi-data_2025-09-16_10-55-46_Prat_Urgency_group3/Box03,068,,F,Control,P
/datastar/behavior_rooms/DD/2025-09-16_10-55-46_Prat_Urgency_group3/pi-data_2025-09-16_10-55-46_Prat_Urgency_group3/Box10,073,,M,Control,P
/datastar/behavior_rooms/DD/2025-09-16_10-55-46_Prat_Urgency_group3/pi-data_2025-09-16_10-55-46_Prat_Urgency_group3/Box11,075,,M,Control,P
/datastar/behavior_rooms/DD/2025-09-16_10-55-46_Prat_Urgency_group3/pi-data_2025-09-16_10-55-46_Prat_Urgency_group3/Box12,077,,M,Control,P
/datastar/behavior_rooms/DD/2025-09-16_10-55-46_Prat_Urgency_group3/pi-data_2025-09-16_10-55-46_Prat_Urgency_group3/Box13,079,,M,EtOH,P
/datastar/behavior_rooms/DD/2025-09-16_10-55-46_Prat_Urgency_group3/pi-data_2025-09-16_10-55-46_Prat_Urgency_group3/Box04,082,,F,EtOH,P
/datastar/behavior_rooms/DD/2025-09-16_10-55-46_Prat_Urgency_group3/pi-data_2025-09-16_10-55-46_Prat_Urgency_group3/Box14,085,,M,EtOH,P
/datastar/behavior_rooms/DD/2025-09-16_10-55-46_Prat_Urgency_group3/pi-data_2025-09-16_10-55-46_Prat_Urgency_group3/box05,086,,F,EtOH,P
/datastar/behavior_rooms/DD/2025-09-16_10-55-46_Prat_Urgency_group3/pi-data_2025-09-16_10-55-46_Prat_Urgency_group3/Box06,092,,F,EtOH,P
/datastar/behavior_rooms/DD/2025-09-16_10-55-46_Prat_Urgency_group3/pi-data_2025-09-16_10-55-46_Prat_Urgency_group3/Box15,093,,M,EtOH,P
/datastar/behavior_rooms/DD/2025-09-16_10-55-46_Prat_Urgency_group3/pi-data_2025-09-16_10-55-46_Prat_Urgency_group3/Box07,094,,F,EtOH,P
/datastar/behavior_rooms/DD/2025-09-16_10-55-46_Prat_Urgency_group3/pi-data_2025-09-16_10-55-46_Prat_Urgency_group3/Box16,097,,M,EtOH,P
/datastar/behavior_rooms/DD/2025-09-17_08-36-17_Prat_Urgency_group1/pi-data_2025-09-17_08-36-17_Prat_Urgency_group1/box01,060,,F,Control,P
/datastar/behavior_rooms/DD/2025-09-17_08-36-17_Prat_Urgency_group1/pi-data_2025-09-17_08-36-17_Prat_Urgency_group1/Box10,065,,M,Control,P
/datastar/behavior_rooms/DD/2025-09-17_08-36-17_Prat_Urgency_group1/pi-data_2025-09-17_08-36-17_Prat_Urgency_group1/Box02,072,,F,Control,P
/datastar/behavior_rooms/DD/2025-09-17_08-36-17_Prat_Urgency_group1/pi-data_2025-09-17_08-36-17_Prat_Urgency_group1/Box03,078,,F,Control,P
/datastar/behavior_rooms/DD/2025-09-17_08-36-17_Prat_Urgency_group1/pi-data_2025-09-17_08-36-17_Prat_Urgency_group1/Box09,081,,M,EtOH,P
/datastar/behavior_rooms/DD/2025-09-17_08-36-17_Prat_Urgency_group1/pi-data_2025-09-17_08-36-17_Prat_Urgency_group1/Box04,084,,F,EtOH,P
/datastar/behavior_rooms/DD/2025-09-17_08-36-17_Prat_Urgency_group1/pi-data_2025-09-17_08-36-17_Prat_Urgency_group1/box05,088,,F,EtOH,P
/datastar/behavior_rooms/DD/2025-09-17_08-36-17_Prat_Urgency_group1/pi-data_2025-09-17_08-36-17_Prat_Urgency_group1/Box11,095,,M,EtOH,P
/datastar/behavior_rooms/DD/2025-09-17_09-46-59_Prat_Urgency_group2/pi-data_2025-09-17_09-46-59_Prat_Urgency_group2/box01,062,,F,Control,P
/datastar/behavior_rooms/DD/2025-09-17_09-46-59_Prat_Urgency_group2/pi-data_2025-09-17_09-46-59_Prat_Urgency_group2/Box08,063,,M,Control,P
/datastar/behavior_rooms/DD/2025-09-17_09-46-59_Prat_Urgency_group2/pi-data_2025-09-17_09-46-59_Prat_Urgency_group2/Box02,066,,F,Control,P
/datastar/behavior_rooms/DD/2025-09-17_09-46-59_Prat_Urgency_group2/pi-data_2025-09-17_09-46-59_Prat_Urgency_group2/Box09,067,,M,Control,P
/datastar/behavior_rooms/DD/2025-09-17_09-46-59_Prat_Urgency_group2/pi-data_2025-09-17_09-46-59_Prat_Urgency_group2/Box03,068,,F,Control,P
/datastar/behavior_rooms/DD/2025-09-17_09-46-59_Prat_Urgency_group2/pi-data_2025-09-17_09-46-59_Prat_Urgency_group2/Box10,073,,M,Control,P
/datastar/behavior_rooms/DD/2025-09-17_09-46-59_Prat_Urgency_group2/pi-data_2025-09-17_09-46-59_Prat_Urgency_group2/Box11,075,,M,Control,P
/datastar/behavior_rooms/DD/2025-09-17_09-46-59_Prat_Urgency_group2/pi-data_2025-09-17_09-46-59_Prat_Urgency_group2/Box12,077,,M,Control,P
/datastar/behavior_rooms/DD/2025-09-17_09-46-59_Prat_Urgency_group2/pi-data_2025-09-17_09-46-59_Prat_Urgency_group2/Box13,079,,M,EtOH,P
/datastar/behavior_rooms/DD/2025-09-17_09-46-59_Prat_Urgency_group2/pi-data_2025-09-17_09-46-59_Prat_Urgency_group2/Box04,082,,F,EtOH,P
/datastar/behavior_rooms/DD/2025-09-17_09-46-59_Prat_Urgency_group2/pi-data_2025-09-17_09-46-59_Prat_Urgency_group2/Box14,085,,M,EtOH,P
/datastar/behavior_rooms/DD/2025-09-17_09-46-59_Prat_Urgency_group2/pi-data_2025-09-17_09-46-59_Prat_Urgency_group2/box05,086,,F,EtOH,P
/datastar/behavior_rooms/DD/2025-09-17_09-46-59_Prat_Urgency_group2/pi-data_2025-09-17_09-46-59_Prat_Urgency_group2/Box06,092,,F,EtOH,P
/datastar/behavior_rooms/DD/2025-09-17_09-46-59_Prat_Urgency_group2/pi-data_2025-09-17_09-46-59_Prat_Urgency_group2/Box15,093,,M,EtOH,P
/datastar/behavior_rooms/DD/2025-09-17_09-46-59_Prat_Urgency_group2/pi-data_2025-09-17_09-46-59_Prat_Urgency_group2/Box07,094,,F,EtOH,P
/datastar/behavior_rooms/DD/2025-09-17_09-46-59_Prat_Urgency_group2/pi-data_2025-09-17_09-46-59_Prat_Urgency_group2/Box16,097,,M,EtOH,P
/datastar/behavior_rooms/DD/2025-09-17_10-41-53_Prat_Urgency_group3/pi-data_2025-09-17_10-41-53_Prat_Urgency_group3/Box08,059,,M,Control,P
/datastar/behavior_rooms/DD/2025-09-17_10-41-53_Prat_Urgency_group3/pi-data_2025-09-17_10-41-53_Prat_Urgency_group3/Box07,061,,M,Control,P
/datastar/behavior_rooms/DD/2025-09-17_10-41-53_Prat_Urgency_group3/pi-data_2025-09-17_10-41-53_Prat_Urgency_group3/Box16,064,,F,Control,P
/datastar/behavior_rooms/DD/2025-09-17_10-41-53_Prat_Urgency_group3/pi-data_2025-09-17_10-41-53_Prat_Urgency_group3/Box06,069,,M,Control,P
/datastar/behavior_rooms/DD/2025-09-17_10-41-53_Prat_Urgency_group3/pi-data_2025-09-17_10-41-53_Prat_Urgency_group3/Box15,070,,F,Control,P
/datastar/behavior_rooms/DD/2025-09-17_10-41-53_Prat_Urgency_group3/pi-data_2025-09-17_10-41-53_Prat_Urgency_group3/box05,071,,M,Control,P
/datastar/behavior_rooms/DD/2025-09-17_10-41-53_Prat_Urgency_group3/pi-data_2025-09-17_10-41-53_Prat_Urgency_group3/Box14,074,,F,Control,P
/datastar/behavior_rooms/DD/2025-09-17_10-41-53_Prat_Urgency_group3/pi-data_2025-09-17_10-41-53_Prat_Urgency_group3/Box13,076,,F,Control,P
/datastar/behavior_rooms/DD/2025-09-17_10-41-53_Prat_Urgency_group3/pi-data_2025-09-17_10-41-53_Prat_Urgency_group3/Box12,080,,F,EtOH,P
/datastar/behavior_rooms/DD/2025-09-17_10-41-53_Prat_Urgency_group3/pi-data_2025-09-17_10-41-53_Prat_Urgency_group3/Box04,083,,M,EtOH,P
/datastar/behavior_rooms/DD/2025-09-17_10-41-53_Prat_Urgency_group3/pi-data_2025-09-17_10-41-53_Prat_Urgency_group3/Box03,087,,M,EtOH,P
/datastar/behavior_rooms/DD/2025-09-17_10-41-53_Prat_Urgency_group3/pi-data_2025-09-17_10-41-53_Prat_Urgency_group3/Box02,089,,M,EtOH,P
/datastar/behavior_rooms/DD/2025-09-17_10-41-53_Prat_Urgency_group3/pi-data_2025-09-17_10-41-53_Prat_Urgency_group3/Box09,090,,F,EtOH,P
/datastar/behavior_rooms/DD/2025-09-17_10-41-53_Prat_Urgency_group3/pi-data_2025-09-17_10-41-53_Prat_Urgency_group3/box01,091,,M,EtOH,P
/datastar/behavior_rooms/DD/2025-09-17_10-41-53_Prat_Urgency_group3/pi-data_2025-09-17_10-41-53_Prat_Urgency_group3/Box11,096,,F,EtOH,P
/datastar/behavior_rooms/DD/2025-09-17_10-41-53_Prat_Urgency_group3/pi-data_2025-09-17_10-41-53_Prat_Urgency_group3/Box10,098,,F,EtOH,P
/datastar/behavior_rooms/DD/2025-09-18_09-10-06_Prat_Urgency_group1/pi-data_2025-09-18_09-10-06_Prat_Urgency_group1/box01,062,,F,Control,P
/datastar/behavior_rooms/DD/2025-09-18_09-10-06_Prat_Urgency_group1/pi-data_2025-09-18_09-10-06_Prat_Urgency_group1/Box08,063,,M,Control,P
/datastar/behavior_rooms/DD/2025-09-18_09-10-06_Prat_Urgency_group1/pi-data_2025-09-18_09-10-06_Prat_Urgency_group1/Box02,066,,F,Control,P
/datastar/behavior_rooms/DD/2025-09-18_09-10-06_Prat_Urgency_group1/pi-data_2025-09-18_09-10-06_Prat_Urgency_group1/Box09,067,,M,Control,P
/datastar/behavior_rooms/DD/2025-09-18_09-10-06_Prat_Urgency_group1/pi-data_2025-09-18_09-10-06_Prat_Urgency_group1/Box03,068,,F,Control,P
/datastar/behavior_rooms/DD/2025-09-18_09-10-06_Prat_Urgency_group1/pi-data_2025-09-18_09-10-06_Prat_Urgency_group1/Box10,073,,M,Control,P
/datastar/behavior_rooms/DD/2025-09-18_09-10-06_Prat_Urgency_group1/pi-data_2025-09-18_09-10-06_Prat_Urgency_group1/Box11,075,,M,Control,P
/datastar/behavior_rooms/DD/2025-09-18_09-10-06_Prat_Urgency_group1/pi-data_2025-09-18_09-10-06_Prat_Urgency_group1/Box12,077,,M,Control,P
/datastar/behavior_rooms/DD/2025-09-18_09-10-06_Prat_Urgency_group1/pi-data_2025-09-18_09-10-06_Prat_Urgency_group1/Box13,079,,M,EtOH,P
/datastar/behavior_rooms/DD/2025-09-18_09-10-06_Prat_Urgency_group1/pi-data_2025-09-18_09-10-06_Prat_Urgency_group1/Box04,082,,F,EtOH,P
/datastar/behavior_rooms/DD/2025-09-18_09-10-06_Prat_Urgency_group1/pi-data_2025-09-18_09-10-06_Prat_Urgency_group1/Box14,085,,M,EtOH,P
/datastar/behavior_rooms/DD/2025-09-18_09-10-06_Prat_Urgency_group1/pi-data_2025-09-18_09-10-06_Prat_Urgency_group1/box05,086,,F,EtOH,P
/datastar/behavior_rooms/DD/2025-09-18_09-10-06_Prat_Urgency_group1/pi-data_2025-09-18_09-10-06_Prat_Urgency_group1/Box06,092,,F,EtOH,P
/datastar/behavior_rooms/DD/2025-09-18_09-10-06_Prat_Urgency_group1/pi-data_2025-09-18_09-10-06_Prat_Urgency_group1/Box15,093,,M,EtOH,P
/datastar/behavior_rooms/DD/2025-09-18_09-10-06_Prat_Urgency_group1/pi-data_2025-09-18_09-10-06_Prat_Urgency_group1/Box07,094,,F,EtOH,P
/datastar/behavior_rooms/DD/2025-09-18_09-10-06_Prat_Urgency_group1/pi-data_2025-09-18_09-10-06_Prat_Urgency_group1/Box16,097,,M,EtOH,P
/datastar/behavior_rooms/DD/2025-09-18_10-37-26_Prat_Urgency_group2/pi-data_2025-09-18_10-37-26_Prat_Urgency_group2/Box08,059,,M,Control,P
/datastar/behavior_rooms/DD/2025-09-18_10-37-26_Prat_Urgency_group2/pi-data_2025-09-18_10-37-26_Prat_Urgency_group2/Box07,061,,M,Control,P
/datastar/behavior_rooms/DD/2025-09-18_10-37-26_Prat_Urgency_group2/pi-data_2025-09-18_10-37-26_Prat_Urgency_group2/Box16,064,,F,Control,P
/datastar/behavior_rooms/DD/2025-09-18_10-37-26_Prat_Urgency_group2/pi-data_2025-09-18_10-37-26_Prat_Urgency_group2/Box06,069,,M,Control,P
/datastar/behavior_rooms/DD/2025-09-18_10-37-26_Prat_Urgency_group2/pi-data_2025-09-18_10-37-26_Prat_Urgency_group2/Box15,070,,F,Control,P
/datastar/behavior_rooms/DD/2025-09-18_10-37-26_Prat_Urgency_group2/pi-data_2025-09-18_10-37-26_Prat_Urgency_group2/box05,071,,M,Control,P
/datastar/behavior_rooms/DD/2025-09-18_10-37-26_Prat_Urgency_group2/pi-data_2025-09-18_10-37-26_Prat_Urgency_group2/Box14,074,,F,Control,P
/datastar/behavior_rooms/DD/2025-09-18_10-37-26_Prat_Urgency_group2/pi-data_2025-09-18_10-37-26_Prat_Urgency_group2/Box13,076,,F,Control,P
/datastar/behavior_rooms/DD/2025-09-18_10-37-26_Prat_Urgency_group2/pi-data_2025-09-18_10-37-26_Prat_Urgency_group2/Box12,080,,F,EtOH,P
/datastar/behavior_rooms/DD/2025-09-18_10-37-26_Prat_Urgency_group2/pi-data_2025-09-18_10-37-26_Prat_Urgency_group2/Box04,083,,M,EtOH,P
/datastar/behavior_rooms/DD/2025-09-18_10-37-26_Prat_Urgency_group2/pi-data_2025-09-18_10-37-26_Prat_Urgency_group2/Box03,087,,M,EtOH,P
/datastar/behavior_rooms/DD/2025-09-18_10-37-26_Prat_Urgency_group2/pi-data_2025-09-18_10-37-26_Prat_Urgency_group2/Box02,089,,M,EtOH,P
/datastar/behavior_rooms/DD/2025-09-18_10-37-26_Prat_Urgency_group2/pi-data_2025-09-18_10-37-26_Prat_Urgency_group2/Box09,090,,F,EtOH,P
/datastar/behavior_rooms/DD/2025-09-18_10-37-26_Prat_Urgency_group2/pi-data_2025-09-18_10-37-26_Prat_Urgency_group2/box01,091,,M,EtOH,P
/datastar/behavior_rooms/DD/2025-09-18_10-37-26_Prat_Urgency_group2/pi-data_2025-09-18_10-37-26_Prat_Urgency_group2/Box11,096,,F,EtOH,P
/datastar/behavior_rooms/DD/2025-09-18_10-37-26_Prat_Urgency_group2/pi-data_2025-09-18_10-37-26_Prat_Urgency_group2/Box10,098,,F,EtOH,P
/datastar/behavior_rooms/DD/2025-09-18_11-30-07_Prat_Urgency_group3/pi-data_2025-09-18_11-30-07_Prat_Urgency_group3/box01,060,,F,Control,P
/datastar/behavior_rooms/DD/2025-09-18_11-30-07_Prat_Urgency_group3/pi-data_2025-09-18_11-30-07_Prat_Urgency_group3/Box10,065,,M,Control,P
/datastar/behavior_rooms/DD/2025-09-18_11-30-07_Prat_Urgency_group3/pi-data_2025-09-18_11-30-07_Prat_Urgency_group3/Box02,072,,F,Control,P
/datastar/behavior_rooms/DD/2025-09-18_11-30-07_Prat_Urgency_group3/pi-data_2025-09-18_11-30-07_Prat_Urgency_group3/Box03,078,,F,Control,P
/datastar/behavior_rooms/DD/2025-09-18_11-30-07_Prat_Urgency_group3/pi-data_2025-09-18_11-30-07_Prat_Urgency_group3/Box09,081,,M,EtOH,P
/datastar/behavior_rooms/DD/2025-09-18_11-30-07_Prat_Urgency_group3/pi-data_2025-09-18_11-30-07_Prat_Urgency_group3/Box04,084,,F,EtOH,P
/datastar/behavior_rooms/DD/2025-09-18_11-30-07_Prat_Urgency_group3/pi-data_2025-09-18_11-30-07_Prat_Urgency_group3/box05,088,,F,EtOH,P
