data_path,subject,issueTime,sex,treatment,strain
/datastar/behavior_rooms/DD/2024-11-01_12-12-10_Wistar_Urgency_group2/pi-data_2024-11-01_12-12-10_Wistar_Urgency_group2/Box16/mic/20241101_123000.WAV,052,121758,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_12-12-10_Wistar_Urgency_group2/pi-data_2024-11-01_12-12-10_Wistar_Urgency_group2/Box16/mic/20241101_123500.WAV,052,121758,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_12-12-10_Wistar_Urgency_group2/pi-data_2024-11-01_12-12-10_Wistar_Urgency_group2/Box16/mic/20241101_124000.WAV,052,121758,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_12-12-10_Wistar_Urgency_group2/pi-data_2024-11-01_12-12-10_Wistar_Urgency_group2/Box09/mic/20241101_121209.WAV,007,121553,M,Control,Wistar
/datastar/behavior_rooms/DD/2024-11-01_12-12-10_Wistar_Urgency_group2/pi-data_2024-11-01_12-12-10_Wistar_Urgency_group2/Box09/mic/20241101_121500.WAV,007,121553,M,Control,Wistar
/datastar/behavior_rooms/DD/2024-11-01_12-12-10_Wistar_Urgency_group2/pi-data_2024-11-01_12-12-10_Wistar_Urgency_group2/Box09/mic/20241101_122000.WAV,007,121553,M,Control,Wistar
/datastar/behavior_rooms/DD/2024-11-01_12-12-10_Wistar_Urgency_group2/pi-data_2024-11-01_12-12-10_Wistar_Urgency_group2/Box09/mic/20241101_122500.WAV,007,121553,M,Control,Wistar
/datastar/behavior_rooms/DD/2024-11-01_12-12-10_Wistar_Urgency_group2/pi-data_2024-11-01_12-12-10_Wistar_Urgency_group2/Box09/mic/20241101_123000.WAV,007,121553,M,Control,Wistar
/datastar/behavior_rooms/DD/2024-11-01_12-12-10_Wistar_Urgency_group2/pi-data_2024-11-01_12-12-10_Wistar_Urgency_group2/Box09/mic/20241101_123500.WAV,007,121553,M,Control,Wistar
/datastar/behavior_rooms/DD/2024-11-01_12-12-10_Wistar_Urgency_group2/pi-data_2024-11-01_12-12-10_Wistar_Urgency_group2/Box09/mic/20241101_124000.WAV,007,121553,M,Control,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box10/mic/20241101_131714.WAV,010,132109,F,Control,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box10/mic/20241101_132000.WAV,010,132109,F,Control,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box10/mic/20241101_132500.WAV,010,132109,F,Control,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box10/mic/20241101_133000.WAV,010,132109,F,Control,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box10/mic/20241101_133500.WAV,010,132109,F,Control,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box10/mic/20241101_134000.WAV,010,132109,F,Control,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box10/mic/20241101_134500.WAV,010,132109,F,Control,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box10/mic/20241101_135000.WAV,010,132109,F,Control,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box10/mic/20241101_135500.WAV,010,132109,F,Control,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box10/mic/20241101_140000.WAV,010,132109,F,Control,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box02/mic/20241101_131713.WAV,011,131946,M,Control,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box02/mic/20241101_132000.WAV,011,131946,M,Control,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box02/mic/20241101_132500.WAV,011,131946,M,Control,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box02/mic/20241101_133000.WAV,011,131946,M,Control,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box02/mic/20241101_133500.WAV,011,131946,M,Control,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box02/mic/20241101_134000.WAV,011,131946,M,Control,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box02/mic/20241101_134500.WAV,011,131946,M,Control,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box02/mic/20241101_135000.WAV,011,131946,M,Control,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box02/mic/20241101_135500.WAV,011,131946,M,Control,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box02/mic/20241101_140000.WAV,011,131946,M,Control,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box11/mic/20241101_131714.WAV,002,132130,F,Control,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box11/mic/20241101_132000.WAV,002,132130,F,Control,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box11/mic/20241101_132500.WAV,002,132130,F,Control,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box11/mic/20241101_133000.WAV,002,132130,F,Control,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box11/mic/20241101_133500.WAV,002,132130,F,Control,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box11/mic/20241101_134000.WAV,002,132130,F,Control,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box11/mic/20241101_134500.WAV,002,132130,F,Control,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box11/mic/20241101_135000.WAV,002,132130,F,Control,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box11/mic/20241101_135500.WAV,002,132130,F,Control,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box11/mic/20241101_140000.WAV,002,132130,F,Control,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box12/mic/20241101_131714.WAV,020,132148,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box12/mic/20241101_132000.WAV,020,132148,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box12/mic/20241101_132500.WAV,020,132148,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box12/mic/20241101_133000.WAV,020,132148,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box12/mic/20241101_133500.WAV,020,132148,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box12/mic/20241101_134000.WAV,020,132148,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box12/mic/20241101_134500.WAV,020,132148,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box12/mic/20241101_135000.WAV,020,132148,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box12/mic/20241101_135500.WAV,020,132148,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box12/mic/20241101_140000.WAV,020,132148,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box13/mic/20241101_131715.WAV,023,132204,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box13/mic/20241101_132000.WAV,023,132204,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box13/mic/20241101_132500.WAV,023,132204,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box13/mic/20241101_133000.WAV,023,132204,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box13/mic/20241101_133500.WAV,023,132204,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box13/mic/20241101_134000.WAV,023,132204,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box13/mic/20241101_134500.WAV,023,132204,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box13/mic/20241101_135000.WAV,023,132204,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box13/mic/20241101_135500.WAV,023,132204,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box13/mic/20241101_140000.WAV,023,132204,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box14/mic/20241101_131713.WAV,025,132217,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box14/mic/20241101_132000.WAV,025,132217,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box14/mic/20241101_132500.WAV,025,132217,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box14/mic/20241101_133000.WAV,025,132217,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box14/mic/20241101_133500.WAV,025,132217,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box14/mic/20241101_134000.WAV,025,132217,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box14/mic/20241101_134500.WAV,025,132217,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box14/mic/20241101_135000.WAV,025,132217,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box14/mic/20241101_135500.WAV,025,132217,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box14/mic/20241101_140000.WAV,025,132217,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box15/mic/20241101_131714.WAV,027,132232,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box15/mic/20241101_132000.WAV,027,132232,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box15/mic/20241101_132500.WAV,027,132232,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box15/mic/20241101_133000.WAV,027,132232,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box15/mic/20241101_133500.WAV,027,132232,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box15/mic/20241101_134000.WAV,027,132232,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box15/mic/20241101_134500.WAV,027,132232,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box15/mic/20241101_135000.WAV,027,132232,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box15/mic/20241101_135500.WAV,027,132232,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box15/mic/20241101_140000.WAV,027,132232,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/box01/mic/20241101_131714.WAV,003,131929,M,Control,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/box01/mic/20241101_132000.WAV,003,131929,M,Control,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/box01/mic/20241101_132500.WAV,003,131929,M,Control,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/box01/mic/20241101_133000.WAV,003,131929,M,Control,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/box01/mic/20241101_133500.WAV,003,131929,M,Control,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/box01/mic/20241101_134000.WAV,003,131929,M,Control,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/box01/mic/20241101_134500.WAV,003,131929,M,Control,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/box01/mic/20241101_135000.WAV,003,131929,M,Control,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/box01/mic/20241101_135500.WAV,003,131929,M,Control,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/box01/mic/20241101_140000.WAV,003,131929,M,Control,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box04/mic/20241101_131714.WAV,031,132008,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box04/mic/20241101_132000.WAV,031,132008,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box04/mic/20241101_132500.WAV,031,132008,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box04/mic/20241101_133000.WAV,031,132008,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box04/mic/20241101_133500.WAV,031,132008,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box04/mic/20241101_134000.WAV,031,132008,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box04/mic/20241101_134500.WAV,031,132008,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box04/mic/20241101_135000.WAV,031,132008,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box04/mic/20241101_135500.WAV,031,132008,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box04/mic/20241101_140000.WAV,031,132008,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box16/mic/20241101_131716.WAV,041,132246,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box16/mic/20241101_132000.WAV,041,132246,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box16/mic/20241101_132500.WAV,041,132246,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box16/mic/20241101_133000.WAV,041,132246,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box16/mic/20241101_133500.WAV,041,132246,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box16/mic/20241101_134000.WAV,041,132246,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box16/mic/20241101_134500.WAV,041,132246,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box16/mic/20241101_135000.WAV,041,132246,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box16/mic/20241101_135500.WAV,041,132246,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box16/mic/20241101_140000.WAV,041,132246,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/box05/mic/20241101_131715.WAV,042,132030,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/box05/mic/20241101_132000.WAV,042,132030,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/box05/mic/20241101_132500.WAV,042,132030,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/box05/mic/20241101_133000.WAV,042,132030,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/box05/mic/20241101_133500.WAV,042,132030,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/box05/mic/20241101_134000.WAV,042,132030,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/box05/mic/20241101_134500.WAV,042,132030,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/box05/mic/20241101_135000.WAV,042,132030,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/box05/mic/20241101_135500.WAV,042,132030,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/box05/mic/20241101_140000.WAV,042,132030,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box08/mic/20241101_131714.WAV,056,132048,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box08/mic/20241101_132000.WAV,056,132048,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box08/mic/20241101_132500.WAV,056,132048,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box08/mic/20241101_133000.WAV,056,132048,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box08/mic/20241101_133500.WAV,056,132048,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box08/mic/20241101_134000.WAV,056,132048,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box08/mic/20241101_134500.WAV,056,132048,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box08/mic/20241101_135000.WAV,056,132048,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box08/mic/20241101_135500.WAV,056,132048,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box08/mic/20241101_140000.WAV,056,132048,M,EtOH,Wistar
