data_path,subject,sex,treatment,scentDays,issueTime
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box11/mic/20241021_131000.WAV,018,F,EtOH,no,130509
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box11/mic/20241021_131500.WAV,018,F,EtOH,no,130509
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box11/mic/20241021_132000.WAV,018,F,EtOH,no,130509
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box11/mic/20241021_132500.WAV,018,F,EtOH,no,130509
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box11/mic/20241021_133000.WAV,018,F,EtOH,no,130509
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box11/mic/20241021_133500.WAV,018,F,EtOH,no,130509
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box11/mic/20241021_134000.WAV,018,F,EtOH,no,130509
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box03/mic/20241021_125958.WAV,024,M,EtOH,no,130149
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box03/mic/20241021_130000.WAV,024,M,EtOH,no,130149
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box03/mic/20241021_130500.WAV,024,M,EtOH,no,130149
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box03/mic/20241021_131000.WAV,024,M,EtOH,no,130149
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box03/mic/20241021_131500.WAV,024,M,EtOH,no,130149
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box03/mic/20241021_132000.WAV,024,M,EtOH,no,130149
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box03/mic/20241021_132500.WAV,024,M,EtOH,no,130149
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box03/mic/20241021_133000.WAV,024,M,EtOH,no,130149
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box03/mic/20241021_133500.WAV,024,M,EtOH,no,130149
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box03/mic/20241021_134000.WAV,024,M,EtOH,no,130149
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box12/mic/20241021_125957.WAV,028,F,EtOH,no,130535
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box12/mic/20241021_130000.WAV,028,F,EtOH,no,130535
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box12/mic/20241021_130500.WAV,028,F,EtOH,no,130535
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box12/mic/20241021_131000.WAV,028,F,EtOH,no,130535
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box12/mic/20241021_131500.WAV,028,F,EtOH,no,130535
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box12/mic/20241021_132000.WAV,028,F,EtOH,no,130535
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box12/mic/20241021_132500.WAV,028,F,EtOH,no,130535
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box12/mic/20241021_133000.WAV,028,F,EtOH,no,130535
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box12/mic/20241021_133500.WAV,028,F,EtOH,no,130535
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box12/mic/20241021_134000.WAV,028,F,EtOH,no,130535
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box04/mic/20241021_125959.WAV,029,M,EtOH,no,130211
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box04/mic/20241021_130000.WAV,029,M,EtOH,no,130211
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box04/mic/20241021_130500.WAV,029,M,EtOH,no,130211
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box04/mic/20241021_131000.WAV,029,M,EtOH,no,130211
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box04/mic/20241021_131500.WAV,029,M,EtOH,no,130211
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box04/mic/20241021_132000.WAV,029,M,EtOH,no,130211
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box04/mic/20241021_132500.WAV,029,M,EtOH,no,130211
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box04/mic/20241021_133000.WAV,029,M,EtOH,no,130211
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box04/mic/20241021_133500.WAV,029,M,EtOH,no,130211
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box04/mic/20241021_134000.WAV,029,M,EtOH,no,130211
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/box05/mic/20241021_125958.WAV,034,M,EtOH,no,130232
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/box05/mic/20241021_130000.WAV,034,M,EtOH,no,130232
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/box05/mic/20241021_130500.WAV,034,M,EtOH,no,130232
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/box05/mic/20241021_131000.WAV,034,M,EtOH,no,130232
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/box05/mic/20241021_131500.WAV,034,M,EtOH,no,130232
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/box05/mic/20241021_132000.WAV,034,M,EtOH,no,130232
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/box05/mic/20241021_132500.WAV,034,M,EtOH,no,130232
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/box05/mic/20241021_133000.WAV,034,M,EtOH,no,130232
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/box05/mic/20241021_133500.WAV,034,M,EtOH,no,130232
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/box05/mic/20241021_134000.WAV,034,M,EtOH,no,130232
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box13/mic/20241021_125958.WAV,035,F,EtOH,no,130543
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box13/mic/20241021_130000.WAV,035,F,EtOH,no,130543
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box13/mic/20241021_130500.WAV,035,F,EtOH,no,130543
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box13/mic/20241021_131000.WAV,035,F,EtOH,no,130543
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box13/mic/20241021_131500.WAV,035,F,EtOH,no,130543
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box13/mic/20241021_132000.WAV,035,F,EtOH,no,130543
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box13/mic/20241021_132500.WAV,035,F,EtOH,no,130543
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box13/mic/20241021_133000.WAV,035,F,EtOH,no,130543
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box13/mic/20241021_133500.WAV,035,F,EtOH,no,130543
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box13/mic/20241021_134000.WAV,035,F,EtOH,no,130543
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box06/mic/20241021_125957.WAV,049,M,EtOH,no,130252
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box06/mic/20241021_130000.WAV,049,M,EtOH,no,130252
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box06/mic/20241021_130500.WAV,049,M,EtOH,no,130252
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box06/mic/20241021_131000.WAV,049,M,EtOH,no,130252
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box06/mic/20241021_131500.WAV,049,M,EtOH,no,130252
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box06/mic/20241021_132000.WAV,049,M,EtOH,no,130252
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box06/mic/20241021_132500.WAV,049,M,EtOH,no,130252
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box06/mic/20241021_133000.WAV,049,M,EtOH,no,130252
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box06/mic/20241021_133500.WAV,049,M,EtOH,no,130252
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box06/mic/20241021_134000.WAV,049,M,EtOH,no,130252
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/box01/mic/20241021_125957.WAV,005,M,Control,no,130109
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/box01/mic/20241021_130000.WAV,005,M,Control,no,130109
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/box01/mic/20241021_130500.WAV,005,M,Control,no,130109
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/box01/mic/20241021_131000.WAV,005,M,Control,no,130109
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/box01/mic/20241021_131500.WAV,005,M,Control,no,130109
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/box01/mic/20241021_132000.WAV,005,M,Control,no,130109
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/box01/mic/20241021_132500.WAV,005,M,Control,no,130109
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/box01/mic/20241021_133000.WAV,005,M,Control,no,130109
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/box01/mic/20241021_133500.WAV,005,M,Control,no,130109
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/box01/mic/20241021_134000.WAV,005,M,Control,no,130109
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box14/mic/20241021_125959.WAV,050,F,EtOH,no,130621
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box14/mic/20241021_130000.WAV,050,F,EtOH,no,130621
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box14/mic/20241021_130500.WAV,050,F,EtOH,no,130621
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box14/mic/20241021_131000.WAV,050,F,EtOH,no,130621
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box14/mic/20241021_131500.WAV,050,F,EtOH,no,130621
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box14/mic/20241021_132000.WAV,050,F,EtOH,no,130621
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box14/mic/20241021_132500.WAV,050,F,EtOH,no,130621
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box14/mic/20241021_133000.WAV,050,F,EtOH,no,130621
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box14/mic/20241021_133500.WAV,050,F,EtOH,no,130621
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box14/mic/20241021_134000.WAV,050,F,EtOH,no,130621
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box15/mic/20241021_125957.WAV,051,F,EtOH,no,130624
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box15/mic/20241021_130000.WAV,051,F,EtOH,no,130624
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box15/mic/20241021_130500.WAV,051,F,EtOH,no,130624
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box15/mic/20241021_131000.WAV,051,F,EtOH,no,130624
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box15/mic/20241021_131500.WAV,051,F,EtOH,no,130624
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box15/mic/20241021_132000.WAV,051,F,EtOH,no,130624
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box15/mic/20241021_132500.WAV,051,F,EtOH,no,130624
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box15/mic/20241021_133000.WAV,051,F,EtOH,no,130624
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box15/mic/20241021_133500.WAV,051,F,EtOH,no,130624
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box15/mic/20241021_134000.WAV,051,F,EtOH,no,130624
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box08/mic/20241021_125958.WAV,054,M,EtOH,no,130404
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box08/mic/20241021_130000.WAV,054,M,EtOH,no,130404
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box08/mic/20241021_130500.WAV,054,M,EtOH,no,130404
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box08/mic/20241021_131000.WAV,054,M,EtOH,no,130404
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box08/mic/20241021_131500.WAV,054,M,EtOH,no,130404
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box08/mic/20241021_132000.WAV,054,M,EtOH,no,130404
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box08/mic/20241021_132500.WAV,054,M,EtOH,no,130404
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box08/mic/20241021_133000.WAV,054,M,EtOH,no,130404
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box08/mic/20241021_133500.WAV,054,M,EtOH,no,130404
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box08/mic/20241021_134000.WAV,054,M,EtOH,no,130404
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box16/mic/20241021_125957.WAV,058,M,EtOH,no,130640
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box16/mic/20241021_130000.WAV,058,M,EtOH,no,130640
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box16/mic/20241021_130500.WAV,058,M,EtOH,no,130640
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box16/mic/20241021_131000.WAV,058,M,EtOH,no,130640
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box16/mic/20241021_131500.WAV,058,M,EtOH,no,130640
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box16/mic/20241021_132000.WAV,058,M,EtOH,no,130640
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box16/mic/20241021_132500.WAV,058,M,EtOH,no,130640
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box16/mic/20241021_133000.WAV,058,M,EtOH,no,130640
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box16/mic/20241021_133500.WAV,058,M,EtOH,no,130640
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box16/mic/20241021_134000.WAV,058,M,EtOH,no,130640
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box09/mic/20241021_125959.WAV,006,F,Control,no,130426
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box09/mic/20241021_130000.WAV,006,F,Control,no,130426
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box09/mic/20241021_130500.WAV,006,F,Control,no,130426
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box09/mic/20241021_131000.WAV,006,F,Control,no,130426
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box09/mic/20241021_131500.WAV,006,F,Control,no,130426
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box09/mic/20241021_132000.WAV,006,F,Control,no,130426
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box09/mic/20241021_132500.WAV,006,F,Control,no,130426
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box09/mic/20241021_133000.WAV,006,F,Control,no,130426
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box09/mic/20241021_133500.WAV,006,F,Control,no,130426
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box09/mic/20241021_134000.WAV,006,F,Control,no,130426
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box02/mic/20241021_125957.WAV,009,M,Control,no,130129
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box02/mic/20241021_130000.WAV,009,M,Control,no,130129
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box02/mic/20241021_130500.WAV,009,M,Control,no,130129
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box02/mic/20241021_131000.WAV,009,M,Control,no,130129
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box02/mic/20241021_131500.WAV,009,M,Control,no,130129
/datastar/behavior_rooms/DD/2024-10-21_12-59-59_Wistar_Urgency_group3/pi-data_2024-10-21_12-59-59_Wistar_Urgency_group3/Box02/mic/20241021_132000.WAV,009,M,Control,no,130129
